,t,RSI_Total,Adv_Total,Hill_Total,Jack_Total,Tiered_Total,Loser_Total,Random_Total,Pred_Total,Insider_Total
0,12853,392394.95802,402443.4350228568,405853.0587000001,348189.17590056855,383207.9964992285,393621.20655000006,427431.6159849843,394451.72611981235,391569.4152204862
0,12854,392361.53402,402250.18402023555,405595.80870000005,348240.25229793094,383244.84672608774,393490.80655000004,426951.6494692698,394395.0429566892,391461.0957732764
0,12855,392519.70802,402571.7856383106,406017.10870000004,348521.1725005687,383447.52297381335,393741.06655000005,427465.7321426495,394537.8738512262,391741.1647769648
0,12856,392452.47802,402380.42184954707,405767.23870000005,348393.4814988102,383355.3974066653,393636.08655,427129.13435869064,394471.1201411699,391610.1777486914
0,12857,392459.05202,402616.9397769468,406089.9587000001,348087.02310320636,383134.2960455101,393860.26655,427906.33570512134,394530.4749322474,391729.74780773156
0,12858,392480.93102,402723.43840252317,406230.7687000001,348087.0231045252,383134.2960455101,393923.39655,428148.9431189952,394561.0299282251,391790.15173340635
0,12859,392578.24601999996,402928.66827075626,406495.75870000006,348342.4051058441,383318.54717980616,394026.40655,428417.7929719746,394643.06968434225,391950.3829031456
0,12860,392467.43702,402729.1000440967,406261.5287000001,347550.7209071629,382747.3686634884,394223.77655,428579.0525659652,394594.7550438208,391860.4582715072
0,12861,392673.52702,403306.965838103,407032.9587,347576.25911419676,382765.79377691797,394773.11655,429875.58604458097,394828.1901971629,392321.36302551324
0,12862,392640.17601999996,403170.8478397295,406855.98870000005,347499.6445128779,382710.5184366292,394726.46655,429625.1063116626,394791.0949993187,392248.56433192454
0,12863,392709.84402,403176.9465362795,406853.10870000004,347882.7175111195,382986.89513807325,394665.62655,429340.99288911314,394816.1589266711,392295.24992224766
0,12864,392730.21002,403247.9456199971,406947.54870000004,347882.7175119988,382986.89513807325,394722.44655000005,429502.7313787914,394841.14162493346,392344.6114635017
0,12865,392722.83002,403196.6927848109,406877.73870000005,347933.7939111195,383023.74536493246,394668.24655000004,429346.24129922537,394824.77902623813,392311.9100680506
0,12866,392770.47901999997,403251.93857520097,406951.98870000005,347984.8703115589,383060.5955917917,394761.67655000003,429432.35985952325,394865.42662011087,392391.75936906284
0,12867,392843.06802,403368.31032504304,407109.4487000001,348010.40851287777,383079.0207052213,394938.82655000006,429677.5931137354,394935.5788280935,392530.04913729103
0,12868,392811.54302,403376.0777079626,407128.23870000005,347755.0265141965,382894.7695709252,395018.23655,429893.9589033153,394932.2315945886,392525.2833650254
0,12869,392717.67762,403295.20549997943,407022.59870000003,347729.4883133172,382876.3444574956,394989.09655,429729.59662918985,394912.01501398825,392485.48210454045
0,12870,392622.10261999996,403099.8487560119,406769.50870000006,347499.6445119984,382710.5184366292,394876.60654999997,429463.370824717,394830.9071825516,392326.92226620193
0,12871,392587.66362,402780.352879283,406351.7687000001,347499.6445080418,382710.5184366292,394809.15655,428735.5503522936,394777.41907831363,392220.9622907156
0,12872,392522.76362,402610.6225529087,406136.85870000004,347244.26250716246,382526.26730233314,394808.91655,428547.57082302443,394731.1512443272,392131.3010498973
0,12873,392932.65261999995,403214.55181948433,406922.8387000001,348163.63771024,383189.5713857989,395369.54655,429208.1314833738,395072.2472123746,392798.0955076749
0,12874,392909.26962,402843.8031075691,406437.5687,348214.7141054041,383226.4216126581,395307.17655000003,428323.82179146365,395020.95584735705,392696.01710209064
0,12875,392525.43961999996,402236.3179407659,405609.5387000001,348112.5612983702,383152.7211589397,394242.87655000004,427019.4082832688,394614.59765574615,391894.7545048109
0,12876,392613.06961999997,402449.31519191863,405895.9187000001,348112.5613010079,383152.7211589397,394492.89655,427504.62490662036,394714.45433563075,392091.93731891556
0,12877,392999.23162,403532.1604823555,407333.1687000001,348342.40511331736,383318.54717980616,395410.79655,429792.58321272465,395137.63851673866,392926.2417094176
0,12878,393085.78261999995,403689.9119431181,407550.4487000001,348291.32871551544,383281.69695294695,395701.28655,430191.6832185011,395238.7689142707,393126.2077977596
0,12879,392945.98262,403388.0565735743,407154.11870000005,348061.48491287767,383115.87093208043,395462.48655,429682.8490834911,395107.32573986717,392868.25429435656
0,12880,392928.67662,403701.6722812416,407554.12870000006,348138.09951639466,383171.1462723693,395311.62655,430337.67011401104,395100.5684933764,392854.9070483114
0,12881,392434.50162,402867.3237838162,406425.34870000003,347908.25570716255,383005.3202515028,394018.77655,428615.7881963647,394585.17262118694,391839.25136564317
0,12882,392453.05762,402967.94224033074,406554.0387000001,347984.8703080418,383060.5955917917,394009.45655000006,428785.39828458265,394601.14800578123,391870.36141874763
0,12883,392536.57062,403439.3094087605,407173.06870000006,348010.40851375693,383079.0207052213,394194.32655000006,429839.3199772552,394709.68486207403,392084.8988398666
0,12884,392506.12462,403320.83191757253,407031.23870000005,347703.9501137569,382857.91934406606,394333.30655000004,429807.83176108677,394706.3976245831,392080.4066684929
0,12885,392477.23062,403208.4531229343,406878.44870000007,347780.5647119984,382913.1946843548,394201.36655000004,429492.227074369,394662.40262569056,391992.95519268175
0,12886,392382.33462,403117.70779068547,406751.9587,347729.4883111191,382876.3444574956,393949.00655,429325.2373755488,394568.40057903004,391807.8784166243
0,12887,392766.88362,404289.1926720253,408315.16870000004,347729.4883256266,382876.3444574956,395015.23655,431993.92432251695,395020.908399782,392701.76739051705
0,12888,392794.22362,404439.1767498682,408502.4787000001,347933.7939265059,383023.74536493246,394935.63655,432176.65432130755,395034.380154548,392727.11435961176
0,12889,392537.43862000003,403920.3311739679,407816.09870000003,347601.79732167,382784.21889034763,394427.60654999997,431252.9753726794,394785.0631516592,392237.18490992987
0,12890,392703.03562,404419.4305013368,408468.3387000001,347882.7175265059,382986.89513807325,394685.75655,432171.4023237597,394948.34807972715,392557.86473990127
0,12891,392846.72062000004,404829.6717103148,409014.3187000001,347933.79393134173,383023.74536493246,395051.06655000005,433066.21315515175,395110.08333648194,392876.98052186973
0,12892,392951.07862,404727.1660399423,408889.2887000001,348035.9467295832,383097.4458186509,395322.00655,432753.23849977215,395196.12162163097,393045.67661890766
0,12893,392962.66462,404809.9254617834,409005.43870000006,347882.7175313417,382986.89513807325,395457.94655000005,433060.9706863761,395229.66918962216,393113.0316498885
0,12894,392763.96862,404427.1978842565,408498.5187000001,347627.3355278247,382802.6440037772,395061.30655000004,432387.77240996336,395037.71613519604,392735.85334279947
0,12895,392553.14662,403778.33300653275,407634.2187,347601.79731991154,382784.21889034763,394495.96655,430929.50103391695,394792.0781785599,392250.7779491203
0,12896,392727.37561999995,404034.81570995203,407977.2887000001,347806.10292210965,382931.6197977844,394868.19655000005,431354.84408613574,394957.79883361934,392576.4039895174
0,12897,392863.14862,404283.31250296347,408315.48870000005,347806.102925187,382931.6197977844,395266.22655,431920.9316895739,395101.95649070595,392872.07531136525
0,12898,392820.92062,403977.682705704,407908.3987000001,347933.79392079083,383023.74536493246,395080.58655000007,431125.3615999633,395028.0114537207,392723.6376110601
0,12899,392649.29362,403648.3137047093,407462.41870000004,347908.25571683416,383005.3202515028,394597.77655,430394.91091513226,394839.4941948317,392353.82838580804
0,12900,392603.34661999997,403541.815079133,407318.9687,347908.25571551535,383005.3202515028,394466.00655,430152.3025053774,394787.24324612215,392251.06523709267
0,12901,392353.28261999995,403017.0893341709,406621.98870000005,347652.87371023983,382821.0691172068,393925.04655,429155.62680447946,394534.9697309212,391756.23055840924
0,12902,392202.62862,402620.7142046626,406086.75870000006,347729.48830496444,382876.3444574956,393444.14655,428193.06639362295,394352.33420249703,391396.2415676464
0,12903,392314.52162,402798.21191395645,406330.1487000001,347729.48830716254,382876.3444574956,393775.73655,428597.4153678086,394475.0966264892,391636.6146389503
0,12904,392314.75262000004,402733.0929993007,406249.69870000007,347652.87370672286,382821.0691172068,393839.98655,428508.67490920215,394480.49221647345,391646.5514199204
0,12905,392327.01162,402890.84446006326,406457.9187000001,347601.797308921,382784.21889034763,393894.91655,428907.7714972954,394507.3343918675,391701.148356464
0,12906,392377.43162,403156.98176025995,406819.9687,347371.95351331716,382618.3928694812,394185.03655,429692.84635858255,394599.03049274406,391883.97634138726
0,12907,392532.98861999996,403496.22388552036,407275.49870000005,347423.0299172737,382655.24309634033,394597.26655,430425.920205435,394768.94391572115,392217.7507714698
0,12908,392478.22962,403237.85396824323,406935.6687000001,347397.4917141964,382636.8179829108,394475.73655000003,429857.2124276189,394702.38333347265,392085.19191391324
0,12909,392465.39262,403060.35625894926,406704.35870000004,347397.4917119983,382636.8179829108,394458.22655,429452.86801034404,394679.69466671126,392038.64437834045
0,12910,392568.84362,403573.10313829966,407383.1887000001,347346.41531859257,382599.96775605157,394755.91655,430660.6564470365,394818.10534452484,392314.53721636836
0,12911,392528.70962,403431.1049708646,407194.49870000005,347346.41531683406,382599.96775605157,394647.21655,430337.1795393532,394769.7831674209,392218.8627143064
0,12912,392577.22662,403324.6063452882,407062.5687000001,347346.41531551525,382599.96775605157,394814.96655,430094.5754752616,394812.9667951433,392300.93981158634
0,12913,392498.94862,403149.2143773404,406812.0387000001,347627.3355119984,382802.6440037772,394387.98655000003,429476.48466569564,394692.2769269991,392062.992553888
0,12914,392534.89262,403233.86101303936,406942.48870000005,347295.338914636,382563.11752919236,394729.26655,429927.5881944711,394772.6480182179,392218.7125126843
0,12915,392505.87462,403283.2266343677,406996.49870000005,347423.029914636,382655.24309634033,394539.12655,429940.706366024,394731.3705492255,392138.981239956
0,12916,392624.17062,403486.35076125467,407275.1087000001,347397.4917172737,382636.8179829108,394906.00655,430423.30049881944,394864.9379800261,392400.75923446193
0,12917,392693.79662,403543.70229299087,407341.3287,347729.48831639456,382876.3444574956,394880.90655,430295.6768880043,394900.29201157007,392468.75415646395
0,12918,392920.97161999997,404320.6992586801,408379.8187000001,347627.33552650583,382802.6440037772,395573.03655,432145.1733365945,395184.0811450735,393030.20791008964
0,12919,392853.41261999996,404356.1988005389,408417.5287000001,347627.3355269455,382802.6440037772,395354.18655000004,432226.03899399797,395117.7719602273,392902.2992068091
0,12920,392979.02462000004,404630.32201114355,408788.92870000005,347601.79733046243,382784.21889034763,395734.98655,432870.37099404586,395262.61846861185,393186.9642281687
0,12921,392931.61861999996,404580.9563898152,408725.59870000003,347474.1063304624,382692.09332319954,395682.80655000004,432857.24930673063,395226.68671431026,393117.1546074356
0,12922,392974.36062,404661.82859779836,408834.2187000001,347499.6445313416,382710.5184366292,395789.42655000003,433021.61270499474,395271.3635142676,393204.77044544363
0,12923,392790.61062,404054.34343099524,408030.5887,347397.49172430765,382636.8179829108,395359.52655,431717.2084011562,395064.19134946924,392795.0097580845
0,12924,392650.32362,403768.2413547789,407657.12870000006,347116.5715221095,382434.14173518505,395153.79655,431283.9952064968,394939.0580972162,392549.56952437357
0,12925,392570.55662000005,403519.74456176744,407325.75870000006,347116.5715190322,382434.14173518505,394933.34655,430717.910179524,394844.863845001,392363.4866469831
0,12926,392578.44262,403570.99739695364,407395.59870000003,347065.49511991144,382397.2915083259,394988.32655,430874.4002704068,394861.503307762,392396.6693972415
0,12927,392500.06662,403316.6204348804,407052.97870000004,347142.10971639445,382452.5668486147,394718.04655,430235.31824596616,394759.5936000162,392195.2519366917
0,12928,392430.60361999995,403281.1208930217,406998.5587000001,347142.1097159548,382452.5668486147,394502.43655000004,430154.44628508744,394687.47294352745,392055.04601231765
0,12929,392388.93862,403245.6213511629,406947.5287000001,347142.1097155152,382452.5668486147,394374.96655,430073.5756030108,394643.4358993742,391969.2331811661
0,12930,392450.41662000003,403488.2379751126,407265.24870000005,347218.72431815293,382507.84218890354,394483.18655000004,430566.6627271692,394710.03249263554,392101.47309081507
0,12931,392513.69262,403701.2352262653,407548.6587000001,347218.7243207907,382507.84218890354,394655.98655000003,431051.8782301545,394785.62235257647,392251.001778999
0,12932,392740.76662,404411.2260634409,408495.32870000013,347218.72432958306,382507.84218890354,395283.20655000006,432669.26398324384,395053.9085276895,392781.03970529017
0,12933,392652.31662000006,404198.22881228826,408208.8487000001,347218.7243269454,382507.84218890354,395030.58655000007,432184.04732216947,394952.88601586956,392582.25237516133
0,12934,392348.281395,403864.4298011132,407796.05870000005,346171.6581278244,381752.4125382898,394973.50655,432238.1925312648,394783.23434325913,392252.93638149387
0,12935,392537.10439500003,404052.0191621609,408036.56870000006,346656.8839278245,382102.48969345225,395168.04655,432288.0548887418,394918.58207739977,392515.90243720484
